district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Kendrapara,2026_05,Kendrapara,278,0.0,0.0,16.34,208127,131357,1800113,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2026_05.tif,1,3,1,3,0.07,1,35.18,21-379
Kendrapara,2026_06,Kendrapara,278,0.0,0.0,18.0,208127,131357,1800113,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2026_06.tif,4,3,1,3,0.56,3,35.54,21-379
Kendujhar,2021_01,Kendujhar,420,0.0,0.0,33.62,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_01.tif,4,4,4,3,0.75,4,30.78,21-375
Kendujhar,2021_02,Kendujhar,420,0.0,0.0,10.81,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_02.tif,5,4,4,3,0.88,5,35.24,21-375
Kendujhar,2021_03,Kendujhar,420,0.0,0.0,11.42,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_03.tif,4,4,4,3,0.77,4,39.98,21-375
Kendujhar,2021_04,Kendujhar,420,0.0,0.0,0.01,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_04.tif,3,4,4,3,0.39,2,41.85,21-375
Kendujhar,2021_05,Kendujhar,420,0.0,0.0,0.45,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_05.tif,3,4,4,4,0.52,3,37.34,21-375
Kendujhar,2021_06,Kendujhar,420,0.0,0.0,0.62,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_06.tif,3,4,4,4,0.52,3,34.7,21-375
Kendujhar,2021_07,Kendujhar,420,3403608.0,3403608.0,16.46,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_07.tif,5,4,4,4,0.89,5,27.02,21-375
Kendujhar,2021_08,Kendujhar,420,3403608.0,0.0,24.2,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_08.tif,2,4,4,3,0.52,3,30.98,21-375
Kendujhar,2021_09,Kendujhar,420,2674574322.51,2671170714.51,3.41,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_09.tif,2,4,4,1,0.34,2,31.23,21-375
Kendujhar,2021_10,Kendujhar,420,2674574322.51,0.0,33.16,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_10.tif,4,4,4,1,0.6,3,29.36,21-375
Kendujhar,2021_11,Kendujhar,420,2732574282.51,57999960.0,7.78,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_11.tif,2,4,4,1,0.27,2,28.06,21-375
Kendujhar,2021_12,Kendujhar,420,2732574282.51,0.0,0.48,112102,176900,2141045,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2021_12.tif,3,4,4,1,0.38,2,25.24,21-375
Kendujhar,2022_01,Kendujhar,420,2741849537.51,9275255.0,0.03,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_01.tif,3,4,4,1,0.27,2,26.52,21-375
Kendujhar,2022_02,Kendujhar,420,2741849537.51,0.0,0.35,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_02.tif,3,4,4,1,0.38,2,30.55,21-375
Kendujhar,2022_03,Kendujhar,420,2741849537.51,0.0,18.3,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_03.tif,3,4,4,1,0.56,3,37.53,21-375
Kendujhar,2022_04,Kendujhar,420,0.0,0.0,27.2,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_04.tif,5,4,4,3,0.89,5,41.84,21-375
Kendujhar,2022_05,Kendujhar,420,0.0,0.0,6.77,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_05.tif,3,4,4,3,0.52,3,38.1,21-375
Kendujhar,2022_06,Kendujhar,420,0.0,0.0,19.84,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_06.tif,4,4,4,3,0.89,5,37.78,21-375
Kendujhar,2022_07,Kendujhar,420,0.0,0.0,7.38,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_07.tif,3,4,4,3,0.61,4,27.92,21-375
Kendujhar,2022_08,Kendujhar,420,0.0,0.0,19.77,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_08.tif,2,4,4,3,0.48,3,31.81,21-375
Kendujhar,2022_09,Kendujhar,420,0.0,0.0,12.95,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_09.tif,3,4,4,3,0.61,4,31.13,21-375
Kendujhar,2022_10,Kendujhar,420,0.0,0.0,9.97,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_10.tif,3,4,4,3,0.61,4,28.77,21-375
Kendujhar,2022_11,Kendujhar,420,16030990.0,16030990.0,4.06,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_11.tif,3,4,4,3,0.52,3,28.76,21-375
Kendujhar,2022_12,Kendujhar,420,16030990.0,0.0,35.72,116635,178232,2170848,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2022_12.tif,2,4,4,3,0.48,3,29.38,21-375
Kendujhar,2023_01,Kendujhar,420,16030990.0,0.0,29.88,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_01.tif,4,4,4,3,0.77,4,31.14,21-375
Kendujhar,2023_02,Kendujhar,420,50934198.0,34903208.0,14.09,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_02.tif,4,4,4,3,0.77,4,36.21,21-375
Kendujhar,2023_03,Kendujhar,420,51832010.0,897812.0,1.72,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_03.tif,3,4,4,3,0.52,3,37.02,21-375
Kendujhar,2023_04,Kendujhar,420,0.0,0.0,0.83,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_04.tif,2,4,4,3,0.29,2,40.45,21-375
Kendujhar,2023_05,Kendujhar,420,0.0,0.0,2.08,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_05.tif,3,4,4,3,0.44,3,39.07,21-375
Kendujhar,2023_06,Kendujhar,420,0.0,0.0,21.05,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_06.tif,3,4,4,3,0.55,3,39.79,21-375
Kendujhar,2023_07,Kendujhar,420,0.0,0.0,24.64,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_07.tif,3,4,4,3,0.55,3,26.39,21-375
Kendujhar,2023_08,Kendujhar,420,0.0,0.0,23.1,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_08.tif,3,4,4,3,0.55,3,32.98,21-375
Kendujhar,2023_09,Kendujhar,420,0.0,0.0,34.26,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_09.tif,3,4,4,3,0.55,3,30.37,21-375
Kendujhar,2023_10,Kendujhar,420,0.0,0.0,22.61,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_10.tif,4,4,4,3,0.75,4,29.88,21-375
Kendujhar,2023_11,Kendujhar,420,0.0,0.0,26.7,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_11.tif,2,4,4,3,0.29,2,28.96,21-375
Kendujhar,2023_12,Kendujhar,420,0.0,0.0,13.9,121168,179564,2200651,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2023_12.tif,4,4,4,3,0.88,5,25.74,21-375
Kendujhar,2024_01,Kendujhar,420,0.0,0.0,3.46,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_01.tif,2,4,4,3,0.29,2,26.89,21-375
Kendujhar,2024_02,Kendujhar,420,964025.52,964025.52,8.07,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_02.tif,2,4,4,2,0.4,3,31.8,21-375
Kendujhar,2024_03,Kendujhar,420,31272551.34,30308525.82,15.27,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_03.tif,3,4,4,3,0.61,4,37.1,21-375
Kendujhar,2024_04,Kendujhar,420,229458.0,229458.0,20.13,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_04.tif,2,4,4,3,0.39,2,41.96,21-375
Kendujhar,2024_05,Kendujhar,420,71379306.46,71149848.46,19.13,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_05.tif,2,4,4,2,0.29,2,36.64,21-375
Kendujhar,2024_06,Kendujhar,420,71379306.46,0.0,43.56,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_06.tif,4,4,4,2,0.66,4,37.66,21-375
Kendujhar,2024_07,Kendujhar,420,71379306.46,0.0,12.6,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_07.tif,3,4,4,2,0.52,3,29.94,21-375
Kendujhar,2024_08,Kendujhar,420,71379306.46,0.0,7.56,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_08.tif,3,4,4,3,0.47,3,31.12,21-375
Kendujhar,2024_09,Kendujhar,420,71379306.46,0.0,29.27,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_09.tif,4,4,4,3,0.73,4,28.99,21-375
Kendujhar,2024_10,Kendujhar,420,71379306.46,0.0,45.14,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_10.tif,3,4,4,3,0.57,3,29.04,21-375
Kendujhar,2024_11,Kendujhar,420,71379306.46,0.0,15.83,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_11.tif,3,4,4,3,0.57,3,27.1,21-375
Kendujhar,2024_12,Kendujhar,420,71379306.46,0.0,15.44,125700,180897,2230453,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2024_12.tif,2,4,4,3,0.43,3,26.39,21-375
Kendujhar,2025_01,Kendujhar,420,71379306.46,0.0,18.88,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_01.tif,3,4,4,3,0.47,3,28.8,21-375
Kendujhar,2025_02,Kendujhar,420,71379306.46,0.0,16.51,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_02.tif,2,4,4,3,0.43,3,34.15,21-375
Kendujhar,2025_03,Kendujhar,420,74190751.46,2811445.0,20.12,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_03.tif,3,4,4,3,0.57,3,37.48,21-375
Kendujhar,2025_04,Kendujhar,420,26395522.0,26395522.0,17.15,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_04.tif,3,4,4,3,0.61,4,37.07,21-375
Kendujhar,2025_05,Kendujhar,420,26395522.0,0.0,1.11,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_05.tif,3,4,4,3,0.52,3,35.82,21-375
Kendujhar,2025_06,Kendujhar,420,26395522.0,0.0,1.42,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_06.tif,3,4,4,3,0.52,3,36.09,21-375
Kendujhar,2025_07,Kendujhar,420,26395522.0,0.0,13.0,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_07.tif,3,4,4,3,0.61,4,32.37,21-375
Kendujhar,2025_08,Kendujhar,420,26395522.0,0.0,24.71,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_08.tif,2,4,4,3,0.48,3,30.41,21-375
Kendujhar,2025_09,Kendujhar,420,46891032.0,20495510.0,22.49,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_09.tif,4,4,4,3,0.68,4,30.03,21-375
Kendujhar,2025_10,Kendujhar,420,46891032.0,0.0,8.27,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_10.tif,2,4,4,3,0.48,3,28.07,21-375
Kendujhar,2025_11,Kendujhar,420,46891032.0,0.0,7.48,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_11.tif,2,4,4,3,0.48,3,26.61,21-375
Kendujhar,2025_12,Kendujhar,420,46891032.0,0.0,0.39,130233,182229,2260256,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2025_12.tif,3,4,4,3,0.52,3,25.57,21-375
Kendujhar,2026_01,Kendujhar,420,46891032.0,0.0,7.24,134766,183562,2290059,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2026_01.tif,5,4,4,3,0.89,5,27.51,21-375
Kendujhar,2026_02,Kendujhar,420,46891032.0,0.0,3.04,134766,183562,2290059,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2026_02.tif,4,4,4,3,0.77,4,32.45,21-375
Kendujhar,2026_03,Kendujhar,420,46891032.0,0.0,8.55,134766,183562,2290059,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2026_03.tif,4,4,4,3,0.77,4,35.11,21-375
Kendujhar,2026_04,Kendujhar,420,0.0,0.0,27.03,134766,183562,2290059,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2026_04.tif,4,4,4,3,0.75,4,37.96,21-375
Kendujhar,2026_05,Kendujhar,420,0.0,0.0,23.73,134766,183562,2290059,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2026_05.tif,3,4,4,3,0.55,3,33.84,21-375
Kendujhar,2026_06,Kendujhar,420,0.0,0.0,11.36,134766,183562,2290059,8.44,11.67,15.69,370056.0,93.5,4.72,7.69,5.36,5.23,5.75,LST_ODISHA_2026_06.tif,3,4,4,3,0.55,3,33.59,21-375
Khordha,2021_01,Khordha,249,0.0,0.0,26.89,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_01.tif,2,4,1,3,0.25,2,33.07,21-386
Khordha,2021_02,Khordha,249,0.0,0.0,6.38,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_02.tif,2,4,1,3,0.25,2,36.38,21-386
Khordha,2021_03,Khordha,249,0.0,0.0,8.23,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_03.tif,3,4,1,3,0.5,3,39.89,21-386
Khordha,2021_04,Khordha,249,23708346.56,23708346.56,0.34,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_04.tif,3,4,1,3,0.32,2,41.1,21-386
Khordha,2021_05,Khordha,249,31789123.56,8080777.0,1.66,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_05.tif,4,4,1,3,0.55,3,38.41,21-386
Khordha,2021_06,Khordha,249,31789123.56,0.0,0.89,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_06.tif,3,4,1,3,0.37,2,39.27,21-386
Khordha,2021_07,Khordha,249,35120565.61,3331442.05,10.56,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_07.tif,3,4,1,3,0.46,3,32.06,21-386
Khordha,2021_08,Khordha,249,35120565.61,0.0,27.23,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_08.tif,3,4,1,3,0.58,3,30.69,21-386
Khordha,2021_09,Khordha,249,46833877.61,11713312.0,3.79,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_09.tif,2,4,1,3,0.39,2,30.32,21-386
Khordha,2021_10,Khordha,249,46833877.61,0.0,28.98,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_10.tif,2,4,1,3,0.39,2,30.9,21-386
Khordha,2021_11,Khordha,249,46833877.61,0.0,11.48,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_11.tif,3,4,1,3,0.43,3,28.78,21-386
Khordha,2021_12,Khordha,249,70824683.61,23990806.0,0.44,178403,160581,2613667,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2021_12.tif,3,4,1,3,0.43,3,27.01,21-386
Khordha,2022_01,Khordha,249,70824730.09,46.48,0.0,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_01.tif,3,4,1,3,0.32,2,28.91,21-386
Khordha,2022_02,Khordha,249,70824730.09,0.0,0.0,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_02.tif,2,4,1,3,0.32,2,33.76,21-386
Khordha,2022_03,Khordha,249,70824730.09,0.0,21.1,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_03.tif,4,4,1,3,0.69,4,38.11,21-386
Khordha,2022_04,Khordha,249,0.0,0.0,19.85,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_04.tif,3,4,1,3,0.5,3,39.9,21-386
Khordha,2022_05,Khordha,249,0.0,0.0,1.64,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_05.tif,2,4,1,3,0.32,2,37.24,21-386
Khordha,2022_06,Khordha,249,0.0,0.0,10.05,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_06.tif,2,4,1,3,0.43,3,37.75,21-386
Khordha,2022_07,Khordha,249,0.0,0.0,5.03,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_07.tif,2,4,1,3,0.39,2,31.46,21-386
Khordha,2022_08,Khordha,249,112858710.0,112858710.0,21.54,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_08.tif,2,4,1,3,0.39,2,29.25,21-386
Khordha,2022_09,Khordha,249,185643016.0,72784306.0,9.55,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_09.tif,2,4,1,3,0.39,2,31.09,21-386
Khordha,2022_10,Khordha,249,185643016.0,0.0,7.01,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_10.tif,2,4,1,3,0.39,2,30.12,21-386
Khordha,2022_11,Khordha,249,185643016.0,0.0,3.83,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_11.tif,3,4,1,3,0.43,3,30.44,21-386
Khordha,2022_12,Khordha,249,185643016.0,0.0,37.53,185713,162131,2658521,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2022_12.tif,3,4,1,3,0.5,3,31.47,21-386
Khordha,2023_01,Khordha,249,185643016.0,0.0,23.62,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_01.tif,3,4,1,3,0.5,3,32.84,21-386
Khordha,2023_02,Khordha,249,185643016.0,0.0,10.37,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_02.tif,2,4,1,3,0.39,2,37.49,21-386
Khordha,2023_03,Khordha,249,187012484.35,1369468.35,2.59,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_03.tif,4,4,1,3,0.58,3,37.21,21-386
Khordha,2023_04,Khordha,249,0.0,0.0,4.52,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_04.tif,3,4,1,3,0.31,2,39.4,21-386
Khordha,2023_05,Khordha,249,0.0,0.0,6.08,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_05.tif,4,4,1,3,0.53,3,39.9,21-386
Khordha,2023_06,Khordha,249,0.0,0.0,24.95,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_06.tif,4,4,1,3,0.58,3,41.23,21-386
Khordha,2023_07,Khordha,249,0.0,0.0,27.82,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_07.tif,4,4,1,3,0.58,3,0.0,21-386
Khordha,2023_08,Khordha,249,0.0,0.0,21.98,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_08.tif,3,4,1,3,0.42,3,29.88,21-386
Khordha,2023_09,Khordha,249,0.0,0.0,37.78,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_09.tif,4,4,1,3,0.58,3,31.87,21-386
Khordha,2023_10,Khordha,249,0.0,0.0,18.41,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_10.tif,3,4,1,3,0.42,3,31.58,21-386
Khordha,2023_11,Khordha,249,0.0,0.0,27.14,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_11.tif,3,4,1,3,0.31,2,30.8,21-386
Khordha,2023_12,Khordha,249,0.0,0.0,13.16,193023,163682,2703376,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2023_12.tif,3,4,1,3,0.53,3,28.87,21-386
Khordha,2024_01,Khordha,249,0.0,0.0,6.34,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_01.tif,3,4,1,3,0.31,2,30.71,21-386
Khordha,2024_02,Khordha,249,0.0,0.0,13.13,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_02.tif,3,4,1,3,0.5,3,35.32,21-386
Khordha,2024_03,Khordha,249,28201618.41,28201618.41,18.77,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_03.tif,4,4,1,3,0.62,4,36.79,21-386
Khordha,2024_04,Khordha,249,18276361.66,18276361.66,33.4,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_04.tif,4,4,1,3,0.58,3,40.6,21-386
Khordha,2024_05,Khordha,249,18427331.66,150970.0,24.47,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_05.tif,3,4,1,3,0.37,2,36.47,21-386
Khordha,2024_06,Khordha,249,18427331.66,0.0,28.91,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_06.tif,2,4,1,3,0.33,2,38.94,21-386
Khordha,2024_07,Khordha,249,34292996.66,15865665.0,11.12,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_07.tif,3,4,1,3,0.46,3,0.0,21-386
Khordha,2024_08,Khordha,249,44099473.66,9806477.0,9.73,200333,165232,2748231,11.4,17.97,11.4,576447.0,67.5,11.85,14.59,3.79,4.99,8.8,LST_ODISHA_2024_08.tif,3,4,1,3,0.37,2,28.33,21-386
