object-id,district,timeperiod,total-tender-awarded-value,repair-and-restoration-tenders-awarded-value,lwss-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,wss-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,state,shape-leng,shape-area,max-rain,mean-rain,count,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,financialyear,government-response,flood-hazard,exposure,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-027-00030,MANDI,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.08,0.07,52.0,3.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,698.0,523.0,15682.0,6.0,0.0,0.0,58775.0,77.0,822.0,20.0,27.0,795.0,11.9,3.0,52.49,1.12,6798.0,0.00054971,1161.351686,3.66,4.49,3.16,1.75,3.56,2.59,2025-2026,5,4,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038993723218496,3,,0.0
02-031-00061,SOLAN,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.08,0.07,111.0,8.07,0,1.28,193.44,19.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,764.0,841.0,23728.0,76.0,0.0,0.0,338012.0,707.0,1035.0,20.0,31.0,1906.0,13.0,3.0,57.15,23.56,9310.0,0.00046012,1328.856339,3.49,4.61,3.1,1.7,3.65,2.45,2025-2026,5,4,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038993723218496,3,,0.0
02-033-00038,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.04,225.0,8.8,0,0.7,223.35,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3046.0,2372.0,50855.0,157.0,0.0,0.0,279180.0,359.0,2300.0,26.0,33.0,8258.0,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.02,4.65,3.07,1.7,3.3,2.12,2025-2026,5,3,3,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,3,,0.0
02-033-00037,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.08,0.04,289.0,11.66,0,0.51,181.06,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,3002.0,2822.0,55430.0,145.0,0.0,0.0,402949.0,606.0,2312.0,28.0,33.0,2217.0,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.83,4.68,3.07,1.64,3.39,2.03,2025-2026,5,3,3,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,3,,0.0
02-026-00015,KULLU,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.09,736.0,67.81,0,0.95,832.23,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3847.0,3765.0,58552.0,103.0,0.0,0.0,281235.0,419.0,3583.0,30.0,26.0,3514.0,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.14,4.99,3.22,1.76,4.0,2.07,2025-2026,5,3,3,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,3,,0.0
02-033-00035,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.07,612.0,43.37,0,0.29,220.41,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4991.0,3885.0,66996.0,175.0,0.0,0.0,320009.0,425.0,3170.0,28.0,33.0,7432.0,13.2,2.0,33.55,5.72,13083.0,0.00041228,1500.655678,3.68,4.7,3.1,1.75,3.37,2.38,2025-2026,5,3,3,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,3,,0.0
02-033-00042,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.05,0.04,333.0,13.4,0,0.6,202.34,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1454.0,1244.0,43452.0,167.0,0.0,0.0,456073.0,710.0,1940.0,31.0,33.0,36168.0,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.84,4.42,3.06,1.75,3.51,2.45,2025-2026,5,3,2,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862496658207597,3,,0.0
02-023-00006,CHAMBA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.08,1454.0,118.34,0,0.44,775.68,25.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1520.0,1830.0,20761.0,101.0,0.0,0.0,296018.0,308.0,4114.0,32.0,23.0,23731.0,6.4,3.0,16.85,17.83,5352.0,0.00039992,2565.957716,2.88,4.83,3.1,1.82,4.13,2.13,2025-2026,5,2,1,5,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4585222370248008,3,,0.0
02-023-00002,CHAMBA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.12,0.09,1587.0,147.1,0,1.09,2109.71,43.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2956.0,3537.0,42545.0,197.0,0.0,0.0,568749.0,1183.0,3502.0,35.0,23.0,5027.0,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.62,5.0,3.69,2.04,4.37,2.78,2025-2026,5,3,2,2,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42294716849860853,3,,0.0
02-026-00012,KULLU,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.07,0.05,521.0,28.35,0,0.18,111.86,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2110.0,2068.0,33787.0,139.0,0.0,0.0,181459.0,183.0,2960.0,32.0,26.0,4380.0,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.92,3.88,3.13,1.79,3.42,2.94,2025-2026,5,3,2,2,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42294716849860853,3,,0.0
02-033-00034,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.05,0.04,294.0,12.17,0,0.82,260.81,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1745.0,1367.0,28095.0,132.0,0.0,0.0,345837.0,463.0,2333.0,28.0,33.0,3109.0,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.92,4.41,3.03,1.7,3.46,2.4,2025-2026,5,3,1,2,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125348039465057,3,,0.0
02-033-00041,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.05,0.04,137.0,5.47,0,0.6,89.61,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1123.0,873.0,25200.0,96.0,0.0,0.0,15669.0,6.0,2107.0,30.0,33.0,2712.0,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.98,4.64,3.08,1.8,3.18,2.2,2025-2026,5,3,1,2,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125348039465057,3,,0.0
02-033-00040,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.05,0.05,167.0,7.96,0,1.33,198.3,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1052.0,846.0,23788.0,90.0,0.0,0.0,284024.0,574.0,2185.0,31.0,33.0,3830.0,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.81,4.56,3.13,1.76,3.53,2.49,2025-2026,5,3,1,2,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125348039465057,3,,0.0
02-033-00043,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.04,799.0,28.85,0,0.46,459.37,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6472.0,5098.0,97062.0,263.0,0.0,0.0,485731.0,463.0,2693.0,33.0,33.0,10123.0,12.7,2.0,64.32,5.79,21621.0,0.00041207,1515.289632,3.55,4.65,2.94,1.68,3.17,2.28,2025-2026,5,3,4,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021455760255248,3,,0.0
02-026-00016,KULLU,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.05,0.04,404.0,18.17,0,0.42,203.79,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,2503.0,2378.0,46627.0,164.0,0.0,0.0,238963.0,270.0,2324.0,32.0,26.0,3291.0,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.59,4.67,2.87,1.67,2.67,2.13,2025-2026,5,3,2,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3770392708471752,2,,0.0
02-024-02125,KANGRA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.11,0.09,939.0,82.99,0,0.75,862.05,44.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,823.0,542.0,10495.0,41.0,0.0,0.0,13352.0,10.0,4021.0,32.0,24.0,834.0,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.03,4.99,3.46,1.82,4.1,3.14,2025-2026,5,3,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36873357306880705,2,,0.0
02-033-00036,SHIMLA,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.08,0.08,332.0,26.88,0,0.18,69.99,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,354.0,294.0,6553.0,26.0,0.0,0.0,59436.0,95.0,3616.0,32.0,33.0,9433.0,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.66,4.7,3.1,1.75,3.37,2.4,2025-2026,5,3,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36873357306880705,2,,0.0
02-026-00017,KULLU,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.06,0.05,703.0,36.61,0,0.17,147.3,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3187.0,3126.0,46381.0,109.0,0.0,0.0,277386.0,536.0,3430.0,31.0,26.0,3698.0,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.92,3.68,3.11,1.79,3.41,3.02,2025-2026,5,2,2,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272004636448276,2,,0.0
02-025-00017,LAHAUL & SPITI,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.07,6466.0,477.66,0,0.38,2948.34,27.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2237.0,1614.0,18157.0,177.0,0.0,0.0,726949.0,357.0,4712.0,29.0,25.0,4710.0,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.38,4.98,3.39,1.68,3.91,2.75,2025-2026,5,1,1,4,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107068022567151,2,,0.0
02-025-02401,LAHAUL & SPITI,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.05,6937.0,380.01,0,0.15,1193.55,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1215.0,764.0,12298.0,103.0,0.0,0.0,488947.0,409.0,4980.0,28.0,25.0,1220.0,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.54,4.71,3.14,1.73,3.47,2.53,2025-2026,5,1,1,4,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107068022567151,2,,0.0
02-034-00010,KINNAUR,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.07,1074.0,76.72,0,0.15,187.21,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2378.0,1592.0,29840.0,112.0,0.0,0.0,236618.0,249.0,3733.0,33.0,34.0,7867.0,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.62,4.67,3.1,1.73,3.37,2.46,2025-2026,5,2,2,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20568785630731115,2,,0.0
02-034-01703,KINNAUR,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.09,483.0,41.45,0,0.05,29.26,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,355.0,237.0,3507.0,9.0,0.0,0.0,48855.0,49.0,4514.0,29.0,34.0,226.0,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.34,4.85,3.09,1.66,3.35,2.39,2025-2026,5,2,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19648501633449017,1,,0.0
02-034-00009,KINNAUR,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.08,0.08,356.0,27.58,0,0.14,63.86,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1216.0,801.0,14429.0,52.0,0.0,0.0,144199.0,100.0,3880.0,33.0,34.0,3380.0,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.49,4.75,3.08,1.69,3.35,2.41,2025-2026,5,2,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19648501633449017,1,,0.0
02-034-01705,KINNAUR,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.09,1187.0,104.52,0,0.07,100.85,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,989.0,661.0,11033.0,40.0,0.0,0.0,234025.0,127.0,4340.0,32.0,34.0,3308.0,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.22,4.92,3.07,1.62,3.32,2.35,2025-2026,5,2,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19648501633449017,1,,0.0
02-034-01704,KINNAUR,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.08,1689.0,134.86,0,0.11,213.34,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1491.0,986.0,14409.0,37.0,0.0,0.0,149170.0,93.0,4548.0,32.0,34.0,4851.0,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.33,4.85,3.08,1.65,3.34,2.38,2025-2026,5,2,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19648501633449017,1,,0.0
02-026-00013,KULLU,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.05,2019.0,100.56,0,0.4,966.94,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,11144.0,10978.0,154058.0,229.0,0.0,0.0,464447.0,920.0,3880.0,30.0,26.0,4422.0,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.44,4.89,3.01,1.64,3.26,2.44,2025-2026,5,1,5,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954481733119171,1,,0.0
02-034-01706,KINNAUR,2025_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.07,1389.0,94.81,0,0.2,315.41,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1428.0,980.0,17519.0,40.0,0.0,0.0,136743.0,136.0,4644.0,29.0,34.0,618.0,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.53,4.74,3.11,1.71,3.41,2.45,2025-2026,5,1,1,1,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0
02-024-02113,KANGRA,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.18,0.16,507.0,80.99,0,1.56,978.16,31.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,13721.0,8893.0,145799.0,209.0,18654.0,16.0,721538.0,1188.0,494.0,5.0,24.0,20512.0,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.37,4.71,3.19,1.7,3.58,2.56,2025-2026,5,5,5,4,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790429415256684,5,,0.0
02-028-02859,HAMIRPUR,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.15,0.15,181.0,26.97,0,1.09,228.22,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,7253.0,3711.0,128266.0,177.0,0.0,0.0,433881.0,753.0,571.0,7.0,28.0,3486.0,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.91,4.66,3.18,1.63,3.14,2.95,2025-2026,5,5,5,4,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790429415256684,5,,0.0
02-032-00050,SIRMAUR,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.22,0.21,277.0,58.8,0,1.58,617.17,28.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4671.0,5565.0,70719.0,194.0,0.0,0.0,599322.0,1459.0,702.0,16.0,32.0,10571.0,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99,4.99,3.17,2.02,3.39,3.1,2025-2026,5,5,3,4,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840008476223621,5,,0.0
02-024-02127,KANGRA,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.09,515.0,48.53,0,1.14,686.02,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,19585.0,12678.0,188818.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,2025-2026,5,4,5,5,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030446195788092,5,,0.0
02-024-02130,KANGRA,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.12,0.07,232.0,16.75,0,0.77,189.08,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,6032.0,3923.0,81642.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,2025-2026,5,4,4,5,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939260836241229,5,,0.0
02-032-00052,SIRMAUR,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.39,0.25,370.0,92.28,0,1.58,718.01,23.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3691.0,4474.0,80680.0,233.0,0.0,0.0,744216.0,948.0,1296.0,22.0,32.0,6978.0,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.58,5.0,3.24,1.86,4.01,2.67,2025-2026,5,4,4,5,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939260836241229,5,,0.0
02-032-01637,SIRMAUR,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.23,0.19,683.0,132.0,0,2.38,1693.92,32.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,17077.0,20140.0,185628.0,326.0,0.0,0.0,1088995.0,2195.0,616.0,13.0,32.0,11276.0,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91,5.0,3.11,1.78,3.06,2.64,2025-2026,5,5,5,3,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775655055807205,5,,0.0
02-027-00023,MANDI,2025_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.12,0.12,172.0,20.23,0,2.2,464.56,24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,4008.0,2963.0,55336.0,194.0,0.0,0.0,220012.0,224.0,975.0,21.0,27.0,2853.0,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.75,4.73,3.27,1.72,4.01,2.33,2025-2026,5,4,3,5,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745028812993837,5,,0.0
