object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-381-03338,Cuttack,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,106.0,12.43,0.0,3338.0,Cuttack,381.0,0,2.845998323845808,341.526511627907,37.531253488372094,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,2829.0,1862.0,104859.0,98,0.0,0.0,66227.0,23.0,18.0,119.0,14.0,2.0,3724.31,7.0,3.0,10.45,5.4,37862.0,0.0001538,1872.9915984105,1.778,0.0,1,4,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-380-03387,Jagatsinghapur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.13,97.0,12.66,0.0,3387.0,Jagatsinghapur,380.0,0,2.9176033649082314,262.5276837209302,37.879769767441864,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,3808.0,2059.0,87953.0,115,14243.0,3.0,14569.0,4.0,17.0,115.0,13.0,2.0,4168.56,10.3,3.0,22.87,8.85,21265.0,0.00038173,1936.79985337953,3.48,0.0,1,4,2,1,2026-2027,1258600.0,0.0,0.0,0.0,0.0,1258600.0,0.0,0.44,3,,,
21-387-03536,Puri,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,135.0,22.68,0.0,3536.0,Puri,387.0,0,2.671356836669758,400.4505581395349,44.46701860465116,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,8919.0,5557.0,99841.0,133,0.0,0.0,24500.0,5.0,17.0,156.0,2.0,2.0,3667.298,9.7,3.0,4.01,8.82,15024.0,0.00030359,1637.33383587806,1.459,0.0,1,4,2,1,2026-2027,2229377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-386-03457,Khordha,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,120.0,13.9,0.0,3457.0,Khordha,386.0,0,2.688364589596701,402.8898046511628,41.8166,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,9461.0,7560.0,141154.0,135,0.0,0.0,56293.0,14.0,23.0,142.0,12.0,2.0,5406.68,7.7,3.0,17.16,5.06,27606.0,0.00024441,1518.09595534206,8.734,2.247,1,4,2,1,2026-2027,4151302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-386-03456,Khordha,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,119.0,14.29,0.0,3456.0,Khordha,386.0,0,2.7661057585449775,497.61854186046514,43.02491860465116,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,4250.0,3065.0,124266.0,138,0.0,0.0,84426.0,29.0,23.0,135.0,15.0,2.0,8112.764999999999,11.0,3.0,20.98,11.8,31355.0,0.00029692,1188.60984922826,9.482,2.202,1,4,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-381-03336,Cuttack,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,57.0,19.56,0.0,3336.0,Cuttack,381.0,0,2.2713217425179364,204.5328813953488,22.47427674418605,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,2245.0,1456.0,64588.0,63,15975.0,4.0,39629.0,36.0,11.0,68.0,27.0,3.0,2652.94,12.1,3.0,6.6,14.47,12655.0,0.00024407,1881.68177183874,9.854,2.402,1,4,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-381-03334,Cuttack,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.15,172.0,25.5,0.0,3334.0,Cuttack,381.0,0,2.828057072377456,591.2504511627907,42.48013953488372,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,4135.0,2789.0,126713.0,111,0.0,0.0,47744.0,8.0,24.0,200.0,47.0,3.0,7410.7068,9.8,3.0,11.16,7.97,28656.0,0.00025195,1416.00735182093,39.727,24.889,1,4,2,1,2026-2027,4202559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-388-03365,Ganjam,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.19,196.0,37.13,0.0,3365.0,Ganjam,388.0,0,2.2158678705344683,467.3390790697674,27.106293023255816,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,6215.0,5436.0,139490.0,158,0.0,0.0,78139.0,18.0,22.0,227.0,56.0,3.0,6023.6476,11.3,2.0,30.18,9.06,24823.0,0.00023435,1833.39123814824,26.107,15.741,1,4,2,1,2026-2027,2389188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,,,
21-398-03476,Koraput,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.19,592.0,111.72,0.0,3476.0,Koraput,398.0,0,1.8591289505277624,1328.8609744186049,48.53322325581396,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,5604.0,9210.0,107288.0,191,42707.0,6.0,147078.0,28.0,27.0,694.0,955.0,10.0,7424.82,8.7,3.0,4.87,8.13,23111.0,0.0001599,2676.04259999232,91.99,79.874,2,2,2,4,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-398-03479,Koraput,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,480.0,98.29,0.0,3479.0,Koraput,398.0,0,2.579800432252208,1305.1947558139534,38.072723255813955,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,7906.0,13099.0,147846.0,211,22142.0,5.0,90010.0,22.0,31.0,559.0,956.0,10.0,17033.02,9.4,3.0,9.66,9.57,31978.0,0.00020974,2082.83112019458,94.52,80.582,2,2,2,4,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-386-03464,Khordha,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,257.0,32.3,0.0,3464.0,Khordha,386.0,0,2.646639991952838,949.0863720930232,53.800620930232554,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,18154.0,14782.0,227814.0,211,28505.0,14.0,111602.0,29.0,23.0,293.0,38.0,3.0,6282.5,10.9,3.0,14.93,12.25,34010.0,8.971e-05,3092.86086106626,36.986,25.646,2,4,1,1,2026-2027,38834056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-382-03400,Jajapur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.17,184.0,31.72,0.0,3400.0,Jajapur,382.0,0,2.267021493337796,468.2448302325581,23.497627906976746,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,12756.0,10283.0,239314.0,268,0.0,0.0,81807.0,18.0,28.0,212.0,13.0,2.0,8366.3,11.3,3.0,7.9,12.16,47326.0,0.00042145,930.851904634856,3.204,0.0,2,4,1,1,2026-2027,497814053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-376-03506,Mayurbhanj,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.3,702.0,208.49,0.0,3506.0,Mayurbhanj,376.0,0,1.538836184108394,1306.4909674418604,34.307697674418606,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,7294.0,8739.0,124113.0,145,0.0,0.0,24674.0,4.0,24.0,804.0,513.0,11.0,2529.48,8.7,3.0,7.23,8.27,14571.0,0.00010621,3415.94320654728,50.932,34.641,1,3,2,3,2026-2027,5843314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-372-03563,Sambalpur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,381.0,53.79,0.0,3563.0,Sambalpur,372.0,0,2.5627694293655554,1279.4295069767445,47.86069534883721,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,20010.0,17295.0,227603.0,135,12420.0,4.0,116212.0,30.0,16.0,444.0,187.0,5.0,11791.24,10.6,2.0,6.21,7.92,16444.0,0.00021035,2090.1836340926,103.19,85.14,1,3,2,3,2026-2027,1820972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-392-03567,Sonepur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,289.0,38.61,0.0,3567.0,Sonepur,392.0,0,1.5310344042473334,468.4308674418605,25.19866046511628,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,11603.0,9976.0,124290.0,159,0.0,0.0,106442.0,27.0,20.0,335.0,136.0,2.0,19681.146,11.2,3.0,3.83,17.77,26060.0,0.00013411,2358.92484959389,130.068,120.337,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-392-03568,Sonepur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,359.0,37.62,0.0,3568.0,Sonepur,392.0,0,2.457378275661554,922.1922116279068,48.73107209302325,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,9115.0,8022.0,102309.0,181,0.0,0.0,53953.0,14.0,18.0,414.0,120.0,2.0,19052.726,10.2,2.0,15.87,12.11,21274.0,0.00019328,1876.86638878512,98.44,82.488,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-372-03564,Sambalpur,2026_06,2119202.74,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,1013.0,109.6,0.0,3564.0,Sambalpur,372.0,0,1.4903780311819794,1759.500634883721,40.62582558139535,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,7598.0,6796.0,85519.0,136,0.0,0.0,126801.0,16.0,14.0,1165.0,279.0,9.0,8528.98,10.1,3.0,8.8,24.5,15920.0,0.00018588,2240.21334079841,52.549,26.212,1,3,2,3,2026-2027,5183172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-372-03565,Sambalpur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,935.0,90.93,0.0,3565.0,Sambalpur,372.0,0,1.8358560568082671,1917.447988372093,50.33898604651163,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,6442.0,5586.0,89029.0,144,36424.0,5.0,118733.0,13.0,12.0,1083.0,208.0,6.0,11469.54,10.5,3.0,3.47,17.18,15205.0,0.0001277,3045.55251027482,81.254,60.851,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-393-03284,Balangir,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,280.0,35.16,0.0,3284.0,Balangir,393.0,0,1.9964700999735088,567.0198511627907,32.00748604651162,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10765.0,9649.0,105598.0,139,7389.0,2.0,65694.0,16.0,20.0,323.0,163.0,3.0,9870.99,10.9,2.0,15.27,7.43,19863.0,0.00022097,1985.57115220482,159.539,141.89,1,3,2,3,2026-2027,1537795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-374-03574,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12,363.0,45.18,0.0,3574.0,Sundargarh,374.0,0,1.0027449748287551,480.4539534883721,14.486681395348835,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,4580.0,5428.0,84031.0,127,0.0,0.0,83617.0,10.0,23.0,418.0,289.0,5.0,15501.72,9.1,3.0,7.52,4.17,14178.0,0.00023065,1943.14411359149,121.923,110.619,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-374-03589,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,297.0,50.98,0.0,3589.0,Sundargarh,374.0,0,1.575808771371112,557.7236488372093,28.377932558139538,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,6941.0,8180.0,62046.0,109,0.0,0.0,137393.0,42.0,20.0,331.0,264.0,4.0,4846.43,8.5,3.0,8.99,5.29,13709.0,0.00020331,1996.80184798303,135.745,121.157,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-376-03508,Mayurbhanj,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.22,178.0,39.76,0.0,3508.0,Mayurbhanj,376.0,0,1.743064302993624,308.7470023255814,39.38921860465116,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,4237.0,5098.0,68702.0,138,0.0,0.0,47373.0,6.0,18.0,205.0,383.0,3.0,7237.02,10.3,3.0,1.57,19.25,21526.0,0.00018784,2015.18189344693,101.342,94.328,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-398-03466,Koraput,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.11,358.0,37.93,0.0,3466.0,Koraput,398.0,0,1.0228858485578614,420.4197953488372,21.38923720930233,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,4230.0,6627.0,61073.0,113,0.0,0.0,26864.0,2.0,19.0,409.0,440.0,14.0,7793.971,8.9,3.0,11.98,14.33,14693.0,0.00023638,2072.49818052011,93.254,79.246,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-373-03346,Deogarh,2026_06,2917757.0,0.0,0.0,0.0,0.0,0.0,2917757.0,0.24,0.09,822.0,71.75,0.0,3346.0,Deogarh,373.0,0,1.812928644724976,1796.698765116279,39.543232558139536,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,8755.0,9099.0,130933.0,199,0.0,0.0,153007.0,11.0,17.0,943.0,223.0,7.0,14469.0062,10.5,2.0,14.33,14.19,24679.0,0.00020843,2053.84918278014,31.609,12.928,1,3,2,3,2026-2027,3989381.0,0.0,0.0,0.0,0.0,2917757.0,0.0,0.43,3,,,
21-370-03317,Bargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,342.0,47.59,0.0,3317.0,Bargarh,370.0,0,1.682698975048492,663.2270093023255,29.16446976744186,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,11622.0,9263.0,109107.0,125,0.0,0.0,90890.0,19.0,18.0,393.0,190.0,4.0,15060.91,9.5,2.0,8.17,11.38,26540.0,0.00021257,2157.48242192635,176.798,165.301,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-370-03316,Bargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,282.0,40.17,0.0,3316.0,Bargarh,370.0,0,1.9684198312648884,670.8183023255814,33.27965116279069,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,5981.0,4521.0,117414.0,148,0.0,0.0,63279.0,13.0,18.0,328.0,185.0,2.0,11020.65,9.3,3.0,8.26,9.86,24686.0,0.00011921,2718.3713094698,160.52,148.145,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-374-03587,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.12,338.0,41.51,0.0,3587.0,Sundargarh,374.0,0,1.2558665690936963,485.1640744186046,19.52907906976744,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,5034.0,5921.0,94295.0,120,0.0,0.0,134869.0,29.0,25.0,381.0,278.0,4.0,12903.49,10.0,3.0,5.81,12.3,35930.0,0.00024254,1663.42500285041,134.603,121.803,1,3,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-376-03488,Mayurbhanj,2026_06,3344697.48,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.15,231.0,34.51,0.0,3488.0,Mayurbhanj,376.0,0,1.5316094451795534,546.1581,25.72343953488372,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,2949.0,3546.0,106085.0,141,21978.0,4.0,60843.0,10.0,29.0,268.0,289.0,5.0,7276.85,8.9,3.0,28.69,23.1,14623.0,0.00015139,2925.70594477258,104.462,95.451,1,3,2,3,2026-2027,4173266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-373-03348,Deogarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1,882.0,85.76,0.0,3348.0,Deogarh,373.0,0,1.2863782129581809,1309.7090046511628,36.935732558139534,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,7643.0,7875.0,117001.0,198,0.0,0.0,203546.0,45.0,14.0,1011.0,343.0,8.0,10921.94,9.3,3.0,12.97,13.48,22946.0,0.00016439,2461.34577423742,49.535,15.92,1,3,2,3,2026-2027,19242548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,3,,,
21-399-03484,Malkangiri,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,514.0,59.59,0.0,3484.0,Malkangiri,399.0,0,1.988729645341705,1061.7730604651165,30.3651976744186,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7102.0,13128.0,127730.0,204,0.0,0.0,98742.0,83.0,21.0,597.0,266.0,6.0,26368.884,10.6,3.0,13.24,14.62,31623.0,0.00012167,3051.47358185569,88.042,71.086,2,3,1,3,2026-2027,28390214.0,0.0,0.0,0.0,0.0,236175.0,0.0,0.42,3,,,
21-393-03285,Balangir,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.09,386.0,33.34,0.0,3285.0,Balangir,393.0,0,1.924001610429952,816.7869348837208,31.79691395348837,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,25901.0,23960.0,282317.0,223,18358.0,6.0,89763.0,19.0,19.0,450.0,211.0,4.0,26028.3,10.4,2.0,15.51,15.4,50956.0,0.0001004,3756.55278843411,173.36,153.072,2,3,1,3,2026-2027,151474481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,3,,,
21-383-03349,Dhenkanal,2026_06,20877679.0,0.0,0.0,0.0,20877679.0,0.0,0.0,0.5,0.42,200.0,83.61,0.0,3349.0,Dhenkanal,383.0,0,3.514956997642011,828.5557325581395,45.20773720930233,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,12444.0,10317.0,129914.0,149,0.0,0.0,27689.0,2.0,16.0,234.0,42.0,2.0,4932.35,12.2,3.0,23.07,10.49,20823.0,0.00034484,1346.21247632451,4.283,0.0,1,4,1,1,2026-2027,24910090.0,0.0,20877679.0,0.0,0.0,0.0,0.0,0.41,3,,,
21-376-03494,Mayurbhanj,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.21,154.0,32.95,0.0,3494.0,Mayurbhanj,376.0,0,2.454951608604053,363.2747558139535,22.42385813953489,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,2772.0,3318.0,83779.0,146,0.0,0.0,60073.0,12.0,23.0,174.0,37.0,2.0,1976.08,11.1,3.0,2.94,3.41,11954.0,0.00029477,1564.61239345354,24.206,11.811,1,4,1,1,2026-2027,73792380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,3,,,
21-383-03356,Dhenkanal,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.42,413.0,172.07,0.0,3356.0,Dhenkanal,383.0,0,2.0995559361474387,1094.8900906976744,38.09276279069768,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,6315.0,5207.0,138468.0,158,0.0,0.0,82059.0,10.0,23.0,476.0,96.0,4.0,3261.2000000000003,9.7,3.0,17.1,10.93,27893.0,0.0001973,1821.77889224124,5.969,0.0,1,4,1,1,2026-2027,34753475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,3,,,
21-399-03483,Malkangiri,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,877.0,94.42,0.0,3483.0,Malkangiri,399.0,0,1.3697989862754203,1458.474865116279,34.93123953488372,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6313.0,11396.0,89682.0,166,0.0,0.0,41655.0,10.0,19.0,1027.0,552.0,12.0,5465.93,8.9,3.0,5.62,20.09,11645.0,0.00019876,2168.8876403839,93.953,76.761,1,2,2,4,2026-2027,3978339.0,0.0,0.0,0.0,0.0,3978339.0,0.0,0.4,3,,,
21-395-03421,Kalahandi,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,963.0,145.06,0.0,3421.0,Kalahandi,395.0,0,1.6386284892777558,1827.080074418605,40.60172558139535,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9581.0,11124.0,108574.0,177,0.0,0.0,140133.0,25.0,21.0,1111.0,712.0,14.0,2691.02547,8.4,3.0,8.74,8.37,9753.0,0.00021871,1664.67083470969,157.798,136.386,1,2,2,4,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,,,
21-398-03474,Koraput,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,552.0,111.79,0.0,3474.0,Koraput,398.0,0,2.570528280678015,1680.7495581395349,40.1238465116279,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,6575.0,10653.0,95991.0,131,14184.0,3.0,72539.0,13.0,21.0,646.0,889.0,9.0,10224.11,9.6,3.0,10.69,6.87,16355.0,0.0001387,2458.64274747781,111.224,97.882,1,2,2,4,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,,,
21-398-03478,Koraput,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.13,446.0,58.0,0.0,3478.0,Koraput,398.0,0,1.8794676200084688,1059.5814,38.31027674418605,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,6205.0,8540.0,82105.0,170,0.0,0.0,89214.0,12.0,23.0,523.0,936.0,15.0,7618.21,8.6,3.0,8.92,8.33,19660.0,0.00019318,2126.78408214297,76.099,61.156,1,2,2,4,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,,,
21-390-03429,Kandhamal,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,953.0,195.28,0.0,3429.0,Kandhamal,390.0,0,1.50605044700427,1710.4767790697674,35.38512790697675,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,5291.0,7318.0,98916.0,198,0.0,0.0,83313.0,11.0,25.0,1094.0,587.0,12.0,5355.75,10.2,3.0,5.91,18.6,18560.0,0.00014373,2808.77187230162,129.452,109.658,1,2,2,4,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,,,
21-398-03468,Koraput,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,547.0,119.99,0.0,3468.0,Koraput,398.0,0,2.2764519712661753,1484.6025116279068,36.43077906976744,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,8329.0,13932.0,208143.0,251,0.0,0.0,112117.0,18.0,47.0,640.0,611.0,5.0,20217.702,10.1,3.0,10.38,13.31,27324.0,0.00026875,1677.57493854241,144.331,127.387,3,2,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,,,
21-393-03296,Balangir,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,421.0,60.89,0.0,3296.0,Balangir,393.0,0,1.5373071645996477,640.5766697674419,20.667918604651163,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,27104.0,24966.0,206104.0,194,23307.0,4.0,132372.0,14.0,21.0,490.0,213.0,4.0,14618.62,10.8,3.0,9.23,7.74,49463.0,0.00020402,1945.84889253613,195.658,183.238,2,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-387-03545,Puri,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,244.0,8.0,0.0,3545.0,Puri,387.0,0,-538.4694027012498,-167326.68735116278,28.85776976744186,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,13923.0,8784.0,148683.0,233,10156.0,2.0,44195.0,17.0,31.0,283.0,5.0,2.0,11221.857,10.1,3.0,18.69,17.11,48194.0,0.00017649,1920.46425286957,7.562,0.0,2,3,2,2,2026-2027,11022451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-388-03369,Ganjam,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.09,216.0,18.45,0.0,3369.0,Ganjam,388.0,0,-598.4926933881908,-167376.65195348838,19.78090465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,18644.0,16179.0,256413.0,170,20901.0,4.0,128951.0,33.0,24.0,247.0,20.0,2.0,15121.5833,12.4,3.0,30.58,14.76,47691.0,0.00013079,3941.86952332905,5.316,0.0,2,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-391-03330,Boudh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,1019.0,85.74,0.0,3330.0,Boudh,391.0,0,1.7258135758484885,2154.0040418604653,53.59892558139535,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,16624.0,18666.0,170186.0,259,0.0,0.0,144200.0,21.0,26.0,1174.0,245.0,11.0,8965.35,11.1,3.0,8.33,6.3,38841.0,0.00018059,2450.11475230758,77.246,55.397,2,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-395-03412,Kalahandi,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,441.0,59.29,0.0,3412.0,Kalahandi,395.0,0,2.055923366802976,1146.9720930232556,32.38001395348837,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,16017.0,18018.0,197002.0,189,0.0,0.0,164855.0,57.0,27.0,508.0,299.0,5.0,15977.27,9.1,3.0,2.42,6.37,47191.0,0.00034072,1360.77510863699,168.871,153.763,2,3,2,2,2026-2027,2482897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-391-03329,Boudh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.09,798.0,74.07,0.0,3329.0,Boudh,391.0,0,2.505645039528229,2245.2649372093024,45.23283023255814,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,14988.0,17472.0,201958.0,240,0.0,0.0,130586.0,23.0,29.0,916.0,181.0,6.0,14945.05,11.2,3.0,10.56,5.9,32238.0,0.00018084,2372.77618393478,103.041,81.483,2,3,2,2,2026-2027,304684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
